person_age,person_gender,person_education,person_state,person_income,person_emp_status,person_emp_exp,person_home_ownership,help_debt_amount,loan_amnt,loan_intent,loan_term_months,loan_int_rate,loan_percent_income,credit_history_length,credit_score,previous_loan_defaults_on_file,loan_status,flag_income_loan_mismatch,flag_young_high_loan
34,FEMALE,HIGH SCHOOL,NSW,44529,SELF-EMPLOYED,16,MORTGAGE,0,13700,HOME_IMPROVEMENT,36,18.36,0.3076646679691886,14,1012,NO,1,0,0
24,MALE,HIGH SCHOOL,NSW,30514,PART-TIME,6,RENT,0,38700,VEHICLE,24,6.97,1.2682703021563873,4,789,NO,0,1,0
55,MALE,HIGH SCHOOL,NSW,28867,CASUAL,16,OWN,0,56900,VEHICLE,48,13.8,1.971108878650362,37,942,NO,0,1,0
41,MALE,BACHELOR,NSW,31698,FULL-TIME,12,RENT,9837,14400,DEBT_CONSOLIDATION,36,16.93,0.4542873367404884,22,809,YES,0,0,0
53,FEMALE,BACHELOR,SA,74032,SELF-EMPLOYED,8,RENT,0,25900,HOLIDAY,36,13.66,0.3498487140695915,34,607,YES,0,0,0
56,FEMALE,BACHELOR,VIC,50348,FULL-TIME,16,FAMILY,0,12200,VEHICLE,36,13.04,0.24231349805354732,34,661,NO,1,0,0
69,MALE,POSTGRADUATE,VIC,113778,PART-TIME,12,MORTGAGE,0,15700,DEBT_CONSOLIDATION,12,9.75,0.13798801174216457,50,1066,YES,1,0,0
30,MALE,POSTGRADUATE,VIC,40815,FULL-TIME,3,RENT,11208,12600,HOME_IMPROVEMENT,36,15.44,0.308710033076075,10,401,NO,0,0,0
49,MALE,BACHELOR,VIC,72716,FULL-TIME,6,MORTGAGE,0,3700,DEBT_CONSOLIDATION,72,10.69,0.05088288684746135,27,689,YES,1,0,0
37,MALE,CERTIFICATE/DIPLOMA,VIC,118739,FULL-TIME,18,OWN,0,23700,VEHICLE,48,10.14,0.1995974363941081,15,1071,NO,1,0,0
41,FEMALE,BACHELOR,NSW,95364,UNEMPLOYED,13,MORTGAGE,0,16600,PERSONAL,24,17.4,0.1740698796191435,21,823,YES,0,0,0
56,FEMALE,HIGH SCHOOL,VIC,59559,SELF-EMPLOYED,10,RENT,0,21900,DEBT_CONSOLIDATION,12,9.39,0.3677026142144764,36,596,NO,0,0,0
56,MALE,CERTIFICATE/DIPLOMA,VIC,49066,PART-TIME,4,MORTGAGE,0,36800,VEHICLE,60,9.49,0.7500101903558473,35,715,NO,1,1,0
41,MALE,BACHELOR,NSW,48262,FULL-TIME,7,RENT,77364,18900,DEBT_CONSOLIDATION,36,15.61,0.3916124487174174,21,651,YES,0,0,0
45,FEMALE,POSTGRADUATE,WA,72812,FULL-TIME,10,MORTGAGE,15456,14800,MEDICAL,84,8.86,0.20326319837389442,26,746,NO,1,0,0
34,MALE,HIGH SCHOOL,WA,40344,FULL-TIME,13,MORTGAGE,0,8500,VEHICLE,72,10.23,0.210688082490581,15,876,NO,1,0,0
55,MALE,CERTIFICATE/DIPLOMA,VIC,49007,FULL-TIME,17,RENT,0,16600,DEBT_CONSOLIDATION,48,17.92,0.33872712061542226,37,828,YES,1,0,0
70,FEMALE,CERTIFICATE/DIPLOMA,VIC,57720,FULL-TIME,15,RENT,0,2500,VEHICLE,24,16.31,0.04331254331254331,50,591,NO,0,0,0
22,FEMALE,BACHELOR,NSW,104706,FULL-TIME,3,MORTGAGE,14662,5300,VEHICLE,60,15.22,0.050617920654021736,2,855,NO,1,0,0
52,MALE,POSTGRADUATE,WA,107457,FULL-TIME,12,RENT,0,46500,HOLIDAY,24,17.66,0.4327312320276948,30,665,NO,1,0,0
54,MALE,CERTIFICATE/DIPLOMA,ACT,79625,CASUAL,1,MORTGAGE,19990,12000,VEHICLE,36,13.09,0.15070643642072212,36,951,NO,0,0,0
44,FEMALE,CERTIFICATE/DIPLOMA,QLD,78894,PART-TIME,7,OWN,0,11800,DEBT_CONSOLIDATION,36,11.54,0.14956777448221664,26,844,YES,1,0,0
24,MALE,BACHELOR,QLD,39938,FULL-TIME,6,RENT,12650,28700,MEDICAL,60,8.17,0.7186138514697782,5,728,NO,0,1,0
56,FEMALE,HIGH SCHOOL,NSW,23669,PART-TIME,10,RENT,0,9600,DEBT_CONSOLIDATION,36,12.91,0.4055938146943259,37,831,YES,1,0,0
59,FEMALE,BACHELOR,NSW,24741,FULL-TIME,7,RENT,0,26900,HOLIDAY,60,12.0,1.0872640556161837,40,707,NO,0,1,0
42,FEMALE,POSTGRADUATE,QLD,42903,FULL-TIME,7,MORTGAGE,21816,25500,DEBT_CONSOLIDATION,84,6.39,0.5943640304873785,22,488,NO,0,1,0
54,FEMALE,HIGH SCHOOL,NSW,45943,FULL-TIME,20,RENT,0,11800,VEHICLE,84,9.44,0.25683999738806784,33,701,NO,0,0,0
31,FEMALE,POSTGRADUATE,VIC,45162,FULL-TIME,11,RENT,7673,23000,DEBT_CONSOLIDATION,36,14.25,0.5092777113502502,11,555,YES,0,1,0
33,FEMALE,HIGH SCHOOL,QLD,76305,FULL-TIME,2,MORTGAGE,0,44000,VEHICLE,36,12.02,0.5766332481488762,12,871,YES,0,1,0
44,FEMALE,CERTIFICATE/DIPLOMA,VIC,61251,FULL-TIME,12,FAMILY,0,15200,HOME_IMPROVEMENT,60,8.97,0.24815921372712282,23,739,NO,1,0,0
39,FEMALE,DOCTORATE,VIC,78956,SELF-EMPLOYED,7,MORTGAGE,0,6200,DEBT_CONSOLIDATION,48,16.77,0.07852474796088961,21,906,YES,0,0,0
32,MALE,POSTGRADUATE,WA,52087,FULL-TIME,7,RENT,28402,9800,DEBT_CONSOLIDATION,24,14.32,0.18814675446848542,12,859,YES,1,0,0
53,MALE,HIGH SCHOOL,NSW,31003,FULL-TIME,7,MORTGAGE,0,7100,DEBT_CONSOLIDATION,36,15.08,0.22901009579718093,33,595,NO,0,0,0
35,MALE,BACHELOR,WA,127634,FULL-TIME,7,RENT,60064,16900,MEDICAL,60,9.9,0.13240985944184153,15,760,YES,1,0,0
41,MALE,CERTIFICATE/DIPLOMA,VIC,24727,CASUAL,3,OWN,0,12400,VEHICLE,60,9.05,0.5014761192219032,21,814,NO,1,1,0
21,FEMALE,POSTGRADUATE,WA,48852,FULL-TIME,3,MORTGAGE,0,43700,HOLIDAY,48,15.9,0.8945386064030132,2,940,NO,1,1,0
31,FEMALE,HIGH SCHOOL,QLD,60287,FULL-TIME,5,RENT,0,10300,HOME_IMPROVEMENT,72,11.92,0.1708494368603513,10,783,NO,1,0,0
50,FEMALE,POSTGRADUATE,NSW,130351,FULL-TIME,13,RENT,0,16300,DEBT_CONSOLIDATION,48,16.41,0.1250469885156232,30,699,NO,1,0,0
48,FEMALE,CERTIFICATE/DIPLOMA,WA,98644,SELF-EMPLOYED,7,OWN,0,39700,HOME_IMPROVEMENT,48,15.15,0.40245732127650946,26,588,NO,0,0,0
38,FEMALE,POSTGRADUATE,WA,74553,PART-TIME,3,MORTGAGE,0,22700,VEHICLE,36,15.19,0.3044813756656338,16,719,NO,0,0,0
54,MALE,BACHELOR,NSW,94747,FULL-TIME,5,OWN,15403,10900,VEHICLE,60,13.94,0.11504322036581634,34,566,NO,1,0,0
33,MALE,BACHELOR,NT,179015,FULL-TIME,9,MORTGAGE,11827,7900,VEHICLE,48,17.34,0.04413038013574282,11,720,NO,1,0,0
43,FEMALE,DOCTORATE,SA,73360,UNEMPLOYED,5,RENT,0,9700,VEHICLE,60,12.53,0.1322246455834242,23,746,NO,0,0,0
39,MALE,BACHELOR,QLD,49488,CASUAL,17,MORTGAGE,27006,5100,HOME_IMPROVEMENT,36,9.63,0.1030552861299709,19,864,YES,1,0,0
64,MALE,CERTIFICATE/DIPLOMA,QLD,55623,CASUAL,6,MORTGAGE,0,7300,HOME_IMPROVEMENT,48,13.0,0.13124067382198012,46,795,YES,1,0,0
58,FEMALE,BACHELOR,SA,83091,SELF-EMPLOYED,7,MORTGAGE,0,13100,DEBT_CONSOLIDATION,36,19.59,0.1576584708331829,36,414,NO,1,0,0
38,MALE,HIGH SCHOOL,NSW,57434,FULL-TIME,18,RENT,0,10300,EDUCATION,60,18.72,0.17933628164501864,17,346,NO,0,0,0
49,MALE,BACHELOR,VIC,68120,CASUAL,26,OWN,0,15700,HOME_IMPROVEMENT,48,16.56,0.23047563123899,27,858,NO,1,0,0
67,MALE,BACHELOR,WA,60989,FULL-TIME,22,OWN,62217,56500,HOLIDAY,36,15.91,0.9263965633146961,48,889,NO,1,1,0
44,FEMALE,BACHELOR,NSW,30774,PART-TIME,16,OWN,0,12600,HOME_IMPROVEMENT,24,15.2,0.4094365373367128,25,703,NO,0,0,0
56,MALE,BACHELOR,VIC,45599,PART-TIME,10,MORTGAGE,0,21100,DEBT_CONSOLIDATION,36,18.17,0.4627294458211803,34,841,NO,0,0,0
33,FEMALE,POSTGRADUATE,NSW,46640,FULL-TIME,4,RENT,0,39800,VEHICLE,24,6.09,0.8533447684391081,14,910,NO,1,1,0
75,MALE,CERTIFICATE/DIPLOMA,QLD,76239,PART-TIME,3,OWN,0,9600,DEBT_CONSOLIDATION,24,13.96,0.1259198048243025,57,677,NO,0,0,0
62,FEMALE,CERTIFICATE/DIPLOMA,NSW,23692,PART-TIME,8,MORTGAGE,31619,13300,VEHICLE,48,18.8,0.5613709268951544,43,751,NO,0,1,0
73,MALE,HIGH SCHOOL,VIC,82297,FULL-TIME,9,MORTGAGE,0,30200,VEHICLE,60,15.3,0.36696355881745385,51,740,NO,1,0,0
31,FEMALE,CERTIFICATE/DIPLOMA,VIC,81893,FULL-TIME,5,OWN,0,8300,MEDICAL,36,11.06,0.10135176388702331,12,504,NO,1,0,0
42,MALE,CERTIFICATE/DIPLOMA,NSW,75456,PART-TIME,7,OWN,0,15100,VEHICLE,48,16.41,0.20011662425784563,22,972,NO,1,0,0
59,MALE,POSTGRADUATE,VIC,42320,PART-TIME,10,OWN,0,19100,DEBT_CONSOLIDATION,48,12.29,0.45132325141776936,41,1072,NO,1,0,0
49,MALE,HIGH SCHOOL,NSW,71344,PART-TIME,2,MORTGAGE,0,10800,DEBT_CONSOLIDATION,60,11.63,0.15137923301188608,30,876,NO,1,0,0
58,MALE,BACHELOR,WA,36525,CASUAL,12,OTHER,0,29000,DEBT_CONSOLIDATION,36,5.57,0.7939767282683093,38,964,NO,1,1,0
58,FEMALE,HIGH SCHOOL,QLD,31732,FULL-TIME,3,FAMILY,0,40500,HOLIDAY,48,18.59,1.276314130845834,40,702,NO,0,1,0
37,MALE,BACHELOR,NSW,69577,FULL-TIME,5,OWN,0,7400,MEDICAL,36,13.98,0.10635698578553257,17,732,NO,1,0,0
39,MALE,CERTIFICATE/DIPLOMA,QLD,57011,FULL-TIME,13,OWN,0,7400,HOME_IMPROVEMENT,60,16.82,0.12979951237480486,19,680,NO,1,0,0
38,MALE,BACHELOR,NSW,121891,FULL-TIME,2,MORTGAGE,5000,39200,VEHICLE,60,16.25,0.321598805490151,18,627,NO,0,0,0
51,FEMALE,HIGH SCHOOL,VIC,163756,FULL-TIME,2,MORTGAGE,0,13000,VEHICLE,48,17.37,0.07938640416229023,33,861,NO,1,0,0
45,MALE,BACHELOR,SA,20245,FULL-TIME,6,RENT,8396,14000,HOME_IMPROVEMENT,24,13.17,0.6915287725364287,26,855,NO,0,1,0
43,MALE,HIGH SCHOOL,NSW,67660,PART-TIME,8,MORTGAGE,0,14700,VEHICLE,12,14.05,0.21726278451078923,25,793,NO,1,0,0
46,FEMALE,BACHELOR,NSW,68467,CASUAL,6,FAMILY,0,13800,DEBT_CONSOLIDATION,60,16.29,0.2015569544452072,28,661,NO,1,0,0
32,FEMALE,HIGH SCHOOL,VIC,84313,FULL-TIME,3,RENT,0,49200,DEBT_CONSOLIDATION,60,15.58,0.5835399048782512,12,870,NO,1,1,0
31,FEMALE,HIGH SCHOOL,QLD,103388,FULL-TIME,11,MORTGAGE,0,4700,DEBT_CONSOLIDATION,36,10.62,0.04545982125585174,9,994,YES,1,0,0
46,NON-BINARY,POSTGRADUATE,QLD,75232,FULL-TIME,17,RENT,0,12200,VEHICLE,24,18.95,0.16216503615482775,27,784,YES,0,0,0
60,MALE,CERTIFICATE/DIPLOMA,NSW,110741,FULL-TIME,9,RENT,0,33200,VEHICLE,60,12.11,0.2997986292339784,41,518,NO,1,0,0
27,MALE,BACHELOR,NSW,139520,CASUAL,7,MORTGAGE,28218,75000,VEHICLE,36,12.63,0.5375573394495413,5,732,YES,0,1,0
60,MALE,HIGH SCHOOL,VIC,46548,FULL-TIME,10,MORTGAGE,0,6500,VEHICLE,60,16.03,0.13964080089370112,40,622,NO,0,0,0
36,MALE,BACHELOR,WA,51142,SELF-EMPLOYED,12,RENT,38116,14000,VEHICLE,36,16.13,0.2737476047084588,16,613,NO,1,0,0
75,FEMALE,BACHELOR,SA,57244,FULL-TIME,0,OWN,0,41300,VEHICLE,48,14.82,0.7214729928027391,57,920,NO,0,1,0
34,MALE,HIGH SCHOOL,NSW,60538,FULL-TIME,11,OWN,0,38700,DEBT_CONSOLIDATION,48,8.87,0.6392678978492847,15,692,NO,1,1,0
36,MALE,CERTIFICATE/DIPLOMA,VIC,65555,FULL-TIME,5,MORTGAGE,0,33500,VEHICLE,48,15.65,0.5110212798413546,15,881,NO,1,1,0
55,FEMALE,POSTGRADUATE,SA,78679,SELF-EMPLOYED,1,MORTGAGE,0,9400,DEBT_CONSOLIDATION,48,13.14,0.1194727945195033,35,802,NO,1,0,0
47,FEMALE,POSTGRADUATE,TAS,78237,UNEMPLOYED,3,FAMILY,0,10500,PERSONAL,24,9.6,0.134207599984662,28,776,NO,0,0,0
42,MALE,DOCTORATE,NSW,66282,CASUAL,5,RENT,7799,10500,VEHICLE,36,16.71,0.15841404906309406,24,1048,NO,1,0,0
63,MALE,BACHELOR,VIC,179085,FULL-TIME,31,MORTGAGE,0,30400,VEHICLE,48,20.24,0.16975179384091355,42,576,NO,0,0,0
56,MALE,CERTIFICATE/DIPLOMA,QLD,37300,SELF-EMPLOYED,8,MORTGAGE,0,15900,VEHICLE,60,21.58,0.4262734584450402,37,874,NO,0,0,0
50,MALE,HIGH SCHOOL,VIC,144094,SELF-EMPLOYED,5,FAMILY,0,13100,VEHICLE,60,16.62,0.09091287631684872,31,942,NO,0,0,0
26,MALE,HIGH SCHOOL,VIC,69087,FULL-TIME,1,FAMILY,0,21200,EDUCATION,60,15.62,0.3068594670487936,4,919,NO,0,0,0
50,MALE,BACHELOR,VIC,26806,UNEMPLOYED,4,MORTGAGE,0,7600,MEDICAL,48,20.59,0.28351861523539507,30,674,NO,0,0,0
38,MALE,HIGH SCHOOL,NSW,136912,FULL-TIME,8,OWN,0,29600,HOME_IMPROVEMENT,72,15.62,0.2161972653967512,20,651,YES,1,0,0
30,FEMALE,BACHELOR,QLD,47980,PART-TIME,12,FAMILY,36622,9800,DEBT_CONSOLIDATION,84,16.35,0.20425177157148813,8,677,NO,0,0,0
33,FEMALE,BACHELOR,TAS,34079,FULL-TIME,4,MORTGAGE,13088,18500,HOLIDAY,12,14.9,0.5428563044690279,15,978,YES,0,1,0
50,MALE,CERTIFICATE/DIPLOMA,QLD,113358,FULL-TIME,8,MORTGAGE,0,61100,DEBT_CONSOLIDATION,84,11.44,0.5390003352211578,30,351,NO,1,1,0
57,FEMALE,HIGH SCHOOL,VIC,26486,FULL-TIME,13,OWN,0,24300,DEBT_CONSOLIDATION,72,10.59,0.9174658310050593,39,712,NO,1,1,0
38,FEMALE,BACHELOR,NSW,85330,FULL-TIME,20,MORTGAGE,0,21900,HOME_IMPROVEMENT,48,13.77,0.25665065041603186,19,885,NO,1,0,0
72,MALE,BACHELOR,NSW,34152,FULL-TIME,10,OWN,14676,10500,VEHICLE,36,16.02,0.3074490513000703,51,850,NO,1,0,0
46,FEMALE,HIGH SCHOOL,QLD,163316,FULL-TIME,11,MORTGAGE,0,7400,VEHICLE,36,12.5,0.04531093095593818,27,335,NO,1,0,0
60,MALE,POSTGRADUATE,VIC,57637,FULL-TIME,4,MORTGAGE,0,34700,DEBT_CONSOLIDATION,36,15.66,0.6020438260145393,41,687,NO,1,1,0
26,FEMALE,HIGH SCHOOL,NSW,40234,CASUAL,8,RENT,0,36300,VEHICLE,84,9.71,0.9022220012924392,7,701,NO,1,1,0
42,MALE,POSTGRADUATE,QLD,23184,UNEMPLOYED,6,MORTGAGE,0,12300,VEHICLE,48,18.15,0.5305383022774327,24,571,NO,0,1,0
35,MALE,DOCTORATE,NSW,145796,FULL-TIME,1,OWN,29555,3200,DEBT_CONSOLIDATION,36,8.67,0.021948475952701035,17,885,NO,1,0,0
34,MALE,POSTGRADUATE,NSW,50321,FULL-TIME,3,FAMILY,19682,15800,DEBT_CONSOLIDATION,24,14.49,0.31398422129925874,15,793,NO,1,0,0
29,FEMALE,POSTGRADUATE,QLD,39351,FULL-TIME,4,OWN,15439,23200,DEBT_CONSOLIDATION,24,11.85,0.5895657035399354,11,521,NO,0,1,0
35,FEMALE,BACHELOR,NSW,77401,FULL-TIME,9,FAMILY,15657,5700,VEHICLE,60,13.03,0.07364245939974935,16,844,NO,1,0,0
58,FEMALE,CERTIFICATE/DIPLOMA,VIC,163055,FULL-TIME,2,FAMILY,0,19500,HOME_IMPROVEMENT,36,12.07,0.11959154886388029,36,663,NO,0,0,0
36,MALE,BACHELOR,NSW,61944,PART-TIME,4,OWN,0,18600,VEHICLE,60,15.12,0.30027121270825263,17,674,NO,0,0,0
46,FEMALE,POSTGRADUATE,QLD,94026,FULL-TIME,6,OWN,0,15900,VEHICLE,48,16.23,0.1691021632314466,28,942,NO,1,0,0
51,MALE,BACHELOR,VIC,153715,SELF-EMPLOYED,27,OWN,0,24900,VEHICLE,48,15.97,0.16198809485086035,32,595,NO,0,0,0
37,FEMALE,CERTIFICATE/DIPLOMA,QLD,134660,FULL-TIME,14,OWN,0,16000,MEDICAL,36,17.9,0.11881776325560671,19,698,NO,1,0,0
65,MALE,POSTGRADUATE,VIC,49117,FULL-TIME,8,MORTGAGE,0,17400,VEHICLE,72,9.12,0.35425616385365555,47,522,NO,0,0,0
24,FEMALE,HIGH SCHOOL,VIC,57687,FULL-TIME,6,OWN,0,10100,DEBT_CONSOLIDATION,12,18.37,0.1750827742819006,6,869,NO,0,0,0
60,MALE,BACHELOR,VIC,224320,FULL-TIME,2,OWN,0,17900,MEDICAL,12,9.06,0.07979671897289586,42,689,NO,1,0,0
38,MALE,CERTIFICATE/DIPLOMA,SA,33031,FULL-TIME,17,OWN,0,12200,HOLIDAY,60,8.63,0.3693500045411886,19,258,NO,0,0,0
28,FEMALE,POSTGRADUATE,NSW,38389,FULL-TIME,4,RENT,0,14400,HOME_IMPROVEMENT,36,15.77,0.37510745265570866,6,552,NO,1,0,0
44,FEMALE,HIGH SCHOOL,WA,61590,FULL-TIME,4,FAMILY,0,5900,VEHICLE,36,16.26,0.09579477187855172,26,824,NO,1,0,0
61,MALE,POSTGRADUATE,WA,62377,FULL-TIME,6,OWN,0,7900,HOME_IMPROVEMENT,48,11.93,0.12664924571556824,43,878,NO,1,0,0
45,MALE,POSTGRADUATE,NSW,34374,FULL-TIME,3,OTHER,0,8900,VEHICLE,72,19.23,0.25891662302903357,27,799,YES,0,0,0
38,FEMALE,POSTGRADUATE,TAS,29093,PART-TIME,4,MORTGAGE,0,25600,VEHICLE,24,10.66,0.879936754545767,20,946,NO,0,1,0
37,MALE,BACHELOR,QLD,84191,FULL-TIME,5,MORTGAGE,0,12900,DEBT_CONSOLIDATION,84,9.69,0.15322302858975426,15,977,NO,1,0,0
62,FEMALE,BACHELOR,VIC,42192,PART-TIME,1,MORTGAGE,0,27400,PERSONAL,24,14.27,0.6494122108456579,40,849,NO,0,1,0
57,MALE,HIGH SCHOOL,WA,52498,FULL-TIME,17,MORTGAGE,0,11500,VEHICLE,48,15.06,0.2190559640367252,37,512,NO,1,0,0
33,FEMALE,BACHELOR,QLD,29729,CASUAL,15,RENT,8450,24700,VEHICLE,60,12.89,0.8308385751286622,15,841,NO,0,1,0
26,MALE,CERTIFICATE/DIPLOMA,VIC,34943,FULL-TIME,4,RENT,0,34500,DEBT_CONSOLIDATION,72,14.46,0.9873222104570301,7,462,YES,0,1,0
42,FEMALE,BACHELOR,QLD,146001,FULL-TIME,7,OWN,11420,17100,HOME_IMPROVEMENT,12,16.2,0.11712248546242834,21,568,NO,1,0,0
47,MALE,POSTGRADUATE,WA,25887,FULL-TIME,11,MORTGAGE,0,14300,VEHICLE,60,17.44,0.5524008189438715,29,749,NO,1,1,0
31,MALE,BACHELOR,VIC,27572,FULL-TIME,8,RENT,0,4700,VEHICLE,36,11.29,0.17046278833599304,9,804,NO,0,0,0
35,MALE,CERTIFICATE/DIPLOMA,VIC,64706,PART-TIME,6,MORTGAGE,0,3400,DEBT_CONSOLIDATION,24,16.01,0.05254535900843817,13,784,NO,1,0,0
43,FEMALE,CERTIFICATE/DIPLOMA,VIC,56853,FULL-TIME,18,FAMILY,0,19500,VEHICLE,48,14.41,0.34298981584085275,23,872,NO,1,0,0
45,FEMALE,POSTGRADUATE,QLD,98414,FULL-TIME,7,MORTGAGE,0,17300,MEDICAL,36,19.11,0.17578799764261183,26,503,NO,0,0,0
36,MALE,BACHELOR,VIC,31320,FULL-TIME,4,MORTGAGE,54676,14000,EDUCATION,48,9.37,0.44699872286079184,15,805,YES,0,0,0
42,MALE,CERTIFICATE/DIPLOMA,NSW,138707,CASUAL,5,RENT,0,6900,VEHICLE,36,19.13,0.04974514624352051,23,878,NO,1,0,0
38,FEMALE,HIGH SCHOOL,NSW,76380,FULL-TIME,2,OWN,0,16400,VEHICLE,48,15.65,0.2147158942131448,18,732,NO,1,0,0
75,MALE,POSTGRADUATE,NSW,109808,CASUAL,6,MORTGAGE,0,7900,DEBT_CONSOLIDATION,12,13.08,0.07194375637476322,56,642,NO,1,0,0
36,MALE,BACHELOR,NSW,124614,FULL-TIME,5,FAMILY,0,17600,MEDICAL,84,13.16,0.14123613719164782,18,279,NO,1,0,0
59,MALE,CERTIFICATE/DIPLOMA,VIC,46227,FULL-TIME,4,MORTGAGE,0,11000,DEBT_CONSOLIDATION,48,15.33,0.2379561727994462,39,748,NO,0,0,0
48,FEMALE,CERTIFICATE/DIPLOMA,NSW,45081,FULL-TIME,5,MORTGAGE,0,16900,VEHICLE,36,8.15,0.3748807701692509,30,559,YES,0,0,0
34,MALE,HIGH SCHOOL,VIC,132731,CASUAL,4,RENT,0,26900,DEBT_CONSOLIDATION,60,15.66,0.2026655415841062,16,812,NO,1,0,0
24,FEMALE,POSTGRADUATE,NSW,44208,SELF-EMPLOYED,6,OWN,0,12300,EDUCATION,24,17.3,0.2782301845819761,2,990,NO,1,0,0
23,MALE,BACHELOR,NSW,94552,UNEMPLOYED,5,RENT,0,17600,DEBT_CONSOLIDATION,24,11.75,0.18614095947203654,5,690,NO,1,0,0
57,MALE,HIGH SCHOOL,QLD,86174,SELF-EMPLOYED,8,RENT,0,14600,VEHICLE,72,11.69,0.16942465244737392,39,780,YES,0,0,0
31,MALE,POSTGRADUATE,NSW,169319,PART-TIME,5,RENT,0,7800,DEBT_CONSOLIDATION,12,14.76,0.0460668914888465,12,544,NO,1,0,0
46,MALE,POSTGRADUATE,VIC,35762,SELF-EMPLOYED,5,FAMILY,0,11500,HOME_IMPROVEMENT,12,12.47,0.3215703819696885,26,874,NO,1,0,0
49,FEMALE,CERTIFICATE/DIPLOMA,VIC,52040,FULL-TIME,1,RENT,0,10500,HOME_IMPROVEMENT,48,10.93,0.20176787086856265,29,817,NO,1,0,0
46,FEMALE,HIGH SCHOOL,SA,34133,PART-TIME,3,OWN,0,37400,MEDICAL,36,13.56,1.0957138253303256,24,783,YES,0,1,0
26,FEMALE,HIGH SCHOOL,SA,80323,FULL-TIME,3,MORTGAGE,0,21400,HOME_IMPROVEMENT,48,13.92,0.2664243118409422,4,539,NO,1,0,0
49,FEMALE,HIGH SCHOOL,VIC,61080,FULL-TIME,7,MORTGAGE,0,10600,MEDICAL,60,13.95,0.17354289456450556,28,782,NO,1,0,0
37,NON-BINARY,BACHELOR,QLD,24883,FULL-TIME,17,OWN,0,12400,HOME_IMPROVEMENT,24,15.98,0.49833219467106055,18,671,NO,0,0,0
44,MALE,BACHELOR,NSW,89263,PART-TIME,2,OWN,0,63400,DEBT_CONSOLIDATION,72,11.29,0.7102606903196174,23,876,YES,1,1,0
34,MALE,DOCTORATE,WA,67816,FULL-TIME,11,RENT,10366,11800,HOLIDAY,60,17.56,0.1740002359325233,13,654,YES,1,0,0
49,FEMALE,BACHELOR,NT,84012,CASUAL,12,MORTGAGE,0,23800,VEHICLE,24,17.75,0.28329286292434414,31,607,NO,0,0,0
33,FEMALE,CERTIFICATE/DIPLOMA,NSW,20000,FULL-TIME,11,MORTGAGE,0,4700,VEHICLE,72,12.69,0.235,15,811,NO,0,0,0
46,FEMALE,CERTIFICATE/DIPLOMA,NSW,120169,SELF-EMPLOYED,8,MORTGAGE,0,26000,VEHICLE,36,12.53,0.21636195691068413,28,879,NO,1,0,0
43,MALE,BACHELOR,TAS,25568,CASUAL,8,MORTGAGE,5000,44400,VEHICLE,48,8.8,1.7365456821026284,24,761,NO,0,1,0
33,FEMALE,CERTIFICATE/DIPLOMA,VIC,30761,FULL-TIME,5,OWN,0,31900,DEBT_CONSOLIDATION,36,8.41,1.0370274048307921,11,356,NO,0,1,0
48,MALE,POSTGRADUATE,QLD,69203,FULL-TIME,19,MORTGAGE,9258,18000,DEBT_CONSOLIDATION,72,9.56,0.26010433073710676,27,768,YES,1,0,0
27,MALE,HIGH SCHOOL,WA,78658,PART-TIME,9,FAMILY,0,37400,HOME_IMPROVEMENT,36,19.67,0.4754761117750261,7,705,YES,0,0,0
39,MALE,HIGH SCHOOL,QLD,76726,PART-TIME,5,RENT,0,20800,VEHICLE,48,12.27,0.2710945442222975,18,591,NO,1,0,0
55,MALE,BACHELOR,NSW,49654,PART-TIME,5,MORTGAGE,0,19200,DEBT_CONSOLIDATION,60,15.0,0.38667579651186207,36,608,NO,1,0,0
51,FEMALE,BACHELOR,NSW,75052,FULL-TIME,16,MORTGAGE,9046,8800,DEBT_CONSOLIDATION,12,13.39,0.11725203858657997,31,543,NO,1,0,0
30,FEMALE,HIGH SCHOOL,NSW,97278,SELF-EMPLOYED,5,FAMILY,0,75000,MEDICAL,48,15.16,0.7709862456053784,10,701,NO,0,1,0
60,MALE,CERTIFICATE/DIPLOMA,VIC,61225,FULL-TIME,15,RENT,0,10500,VEHICLE,60,13.79,0.17149857084524295,42,653,NO,1,0,0
39,MALE,BACHELOR,SA,46340,FULL-TIME,12,MORTGAGE,36044,30600,EDUCATION,24,16.26,0.660336642209754,20,762,NO,0,1,0
65,MALE,POSTGRADUATE,QLD,124589,FULL-TIME,7,MORTGAGE,0,11900,HOME_IMPROVEMENT,36,16.69,0.0955140501970479,44,718,YES,0,0,0
53,MALE,BACHELOR,QLD,34336,SELF-EMPLOYED,11,MORTGAGE,10326,58900,VEHICLE,24,12.57,1.7154007455731595,33,736,NO,1,1,0
35,MALE,BACHELOR,NSW,51547,FULL-TIME,4,MORTGAGE,16258,9500,VEHICLE,12,13.88,0.18429782528566163,13,632,NO,1,0,0
33,MALE,CERTIFICATE/DIPLOMA,VIC,89233,FULL-TIME,2,RENT,0,45400,HOLIDAY,48,16.18,0.5087803839386774,14,601,YES,0,1,0
38,FEMALE,BACHELOR,NSW,21161,CASUAL,6,MORTGAGE,10832,16800,VEHICLE,24,15.11,0.7939133311280185,16,1018,NO,0,1,0
57,FEMALE,BACHELOR,WA,32157,PART-TIME,27,OWN,0,48500,EDUCATION,60,12.6,1.5082252697701901,35,650,NO,0,1,0
